,Red_his,Green_his,Blue_his
98,874.0,432.0,1305.0
99,947.0,417.0,1479.0
100,974.0,408.0,1308.0
101,1098.0,404.0,1139.0
102,1149.0,403.0,1150.0
103,1197.0,403.0,1113.0
104,1384.0,435.0,1037.0
105,1419.0,440.0,1033.0
106,1442.0,412.0,898.0
107,1508.0,429.0,871.0
108,1754.0,466.0,939.0
109,1810.0,386.0,744.0
110,1832.0,422.0,794.0
111,1768.0,407.0,665.0
112,2150.0,493.0,777.0
113,2004.0,490.0,682.0
114,2082.0,449.0,566.0
115,2212.0,477.0,615.0
116,2211.0,475.0,566.0
117,2076.0,481.0,512.0
118,2178.0,519.0,552.0
119,2085.0,487.0,441.0
120,2372.0,489.0,543.0
121,2181.0,484.0,467.0
122,2135.0,486.0,374.0
123,2148.0,527.0,390.0
124,2185.0,560.0,446.0
125,2024.0,559.0,340.0
126,2028.0,515.0,368.0
127,1693.0,622.0,398.0
128,2032.0,586.0,331.0
129,1921.0,546.0,342.0
130,1845.0,536.0,287.0
131,1798.0,634.0,348.0
132,1788.0,589.0,286.0
133,1806.0,544.0,272.0
134,1755.0,545.0,292.0
135,1710.0,635.0,287.0
136,1780.0,610.0,307.0
137,1730.0,593.0,244.0
138,1795.0,629.0,256.0
139,1702.0,655.0,236.0
140,1700.0,639.0,295.0
141,1739.0,626.0,223.0
142,1765.0,635.0,261.0
143,1772.0,724.0,267.0
144,1840.0,706.0,221.0
145,1721.0,686.0,243.0
146,1690.0,711.0,241.0
147,1765.0,750.0,276.0
148,1668.0,731.0,262.0
149,1744.0,747.0,262.0
150,1736.0,820.0,252.0
151,1698.0,766.0,238.0
152,1776.0,867.0,300.0
153,1638.0,903.0,252.0
154,1617.0,887.0,224.0
155,1511.0,915.0,245.0
156,1643.0,957.0,273.0
157,1577.0,937.0,205.0
158,1576.0,960.0,253.0
159,1560.0,1041.0,305.0
160,1570.0,1121.0,249.0
161,1548.0,1045.0,270.0
162,1368.0,1116.0,255.0
163,1559.0,1234.0,272.0
164,1461.0,1194.0,276.0
165,1476.0,1162.0,225.0
166,1540.0,1233.0,234.0
167,1568.0,1340.0,245.0
168,1597.0,1263.0,264.0
169,1671.0,1289.0,252.0
170,1660.0,1290.0,224.0
171,1704.0,1413.0,252.0
172,1835.0,1472.0,311.0
173,1770.0,1438.0,233.0
174,1909.0,1555.0,249.0
175,1821.0,1551.0,216.0
176,2153.0,1827.0,258.0
177,2042.0,1816.0,274.0
178,2021.0,1808.0,220.0
179,2030.0,1909.0,252.0
180,2112.0,1914.0,259.0
181,2081.0,1957.0,262.0
182,2257.0,1946.0,236.0
183,2065.0,2049.0,217.0
184,2360.0,2148.0,314.0
185,2209.0,1990.0,244.0
186,2293.0,1990.0,253.0
187,2203.0,1941.0,286.0
188,2529.0,2038.0,286.0
189,2508.0,1852.0,245.0
190,2443.0,1890.0,286.0
191,2458.0,1917.0,282.0
192,2748.0,2163.0,304.0
193,2790.0,2046.0,301.0
194,2785.0,1908.0,273.0
195,2975.0,2078.0,356.0
196,3067.0,1965.0,264.0
197,3264.0,1833.0,268.0
198,3583.0,1895.0,254.0
199,3432.0,2004.0,281.0
200,3485.0,1904.0,237.0
201,3252.0,1984.0,223.0
202,3051.0,2059.0,193.0
203,2845.0,2199.0,160.0
204,2601.0,2364.0,223.0
205,2261.0,2319.0,192.0
206,2109.0,2518.0,136.0
207,2030.0,2538.0,173.0
208,1869.0,2440.0,140.0
209,1664.0,2263.0,147.0
210,1467.0,1952.0,114.0
211,1375.0,1853.0,148.0
212,1168.0,1547.0,129.0
213,1081.0,1362.0,113.0
214,1028.0,1248.0,118.0
215,842.0,1040.0,107.0
216,835.0,1044.0,147.0
217,656.0,833.0,126.0
218,599.0,722.0,111.0
219,464.0,745.0,153.0
220,462.0,723.0,156.0
221,292.0,699.0,121.0
222,217.0,760.0,84.0
223,140.0,802.0,31.0
224,117.0,972.0,16.0
225,56.0,718.0,3.0
226,35.0,547.0,3.0
227,15.0,387.0,2.0
228,8.0,242.0,1.0
229,0.0,160.0,1.0
230,0.0,136.0,0.0
231,2.0,64.0,0.0
232,0.0,39.0,0.0
233,0.0,24.0,0.0
234,0.0,11.0,0.0
235,0.0,7.0,0.0
236,0.0,4.0,0.0
237,0.0,2.0,0.0
238,0.0,0.0,0.0
239,0.0,0.0,0.0
240,0.0,0.0,0.0
241,0.0,0.0,0.0
242,0.0,0.0,0.0
243,0.0,0.0,0.0
244,0.0,0.0,0.0
245,0.0,0.0,0.0
246,0.0,0.0,0.0
247,0.0,0.0,0.0
248,0.0,0.0,0.0
249,0.0,0.0,0.0
250,0.0,0.0,0.0
251,0.0,0.0,0.0
252,0.0,0.0,0.0
253,0.0,0.0,0.0
254,0.0,0.0,0.0
255,0.0,0.0,0.0
