,Red_his,Green_his,Blue_his
152,2383.0,3602.0,330.0
153,4416.0,3465.0,255.0
154,3151.0,3156.0,258.0
155,3423.0,3525.0,253.0
156,3963.0,1969.0,195.0
157,2901.0,2183.0,210.0
158,4273.0,1506.0,204.0
159,2558.0,1723.0,181.0
160,2327.0,1574.0,184.0
161,1443.0,1306.0,176.0
162,1832.0,1585.0,168.0
163,2105.0,1463.0,132.0
164,1399.0,1065.0,143.0
165,1236.0,1347.0,139.0
166,1620.0,819.0,183.0
167,1661.0,876.0,167.0
168,2130.0,684.0,172.0
169,1239.0,638.0,167.0
170,1664.0,585.0,152.0
171,1043.0,599.0,124.0
172,997.0,475.0,105.0
173,1137.0,447.0,84.0
174,754.0,428.0,96.0
175,695.0,438.0,67.0
176,630.0,362.0,69.0
177,726.0,347.0,79.0
178,545.0,360.0,75.0
179,523.0,327.0,48.0
180,485.0,339.0,44.0
181,422.0,393.0,40.0
182,589.0,387.0,47.0
183,555.0,349.0,34.0
184,513.0,292.0,33.0
185,437.0,309.0,20.0
186,560.0,240.0,24.0
187,566.0,265.0,23.0
188,422.0,204.0,17.0
189,404.0,208.0,27.0
190,379.0,191.0,16.0
191,392.0,175.0,9.0
192,433.0,169.0,18.0
193,355.0,154.0,10.0
194,339.0,113.0,10.0
195,336.0,148.0,8.0
196,343.0,108.0,10.0
197,323.0,131.0,8.0
198,324.0,140.0,6.0
199,277.0,120.0,6.0
200,247.0,121.0,4.0
201,295.0,124.0,8.0
202,284.0,108.0,10.0
203,294.0,88.0,5.0
204,243.0,124.0,6.0
205,266.0,132.0,3.0
206,287.0,120.0,3.0
207,282.0,128.0,2.0
208,266.0,128.0,5.0
209,236.0,120.0,3.0
210,237.0,117.0,2.0
211,255.0,120.0,1.0
212,281.0,101.0,1.0
213,239.0,97.0,2.0
214,198.0,88.0,0.0
215,215.0,100.0,3.0
216,241.0,94.0,1.0
217,257.0,56.0,0.0
218,183.0,45.0,1.0
219,176.0,50.0,1.0
220,153.0,42.0,1.0
221,136.0,37.0,1.0
222,190.0,39.0,1.0
223,119.0,46.0,0.0
224,121.0,48.0,1.0
225,138.0,30.0,3.0
226,96.0,32.0,1.0
227,165.0,32.0,1.0
228,97.0,28.0,0.0
229,112.0,27.0,0.0
230,91.0,21.0,1.0
231,108.0,16.0,1.0
232,119.0,14.0,1.0
233,97.0,16.0,6.0
234,92.0,7.0,1.0
235,93.0,13.0,0.0
236,87.0,7.0,3.0
237,90.0,9.0,2.0
238,75.0,10.0,0.0
239,92.0,9.0,0.0
240,71.0,7.0,2.0
241,102.0,7.0,1.0
242,87.0,8.0,3.0
243,83.0,4.0,0.0
244,73.0,3.0,0.0
245,73.0,3.0,0.0
246,78.0,4.0,1.0
247,68.0,4.0,1.0
248,74.0,3.0,0.0
249,53.0,3.0,0.0
250,74.0,1.0,0.0
251,62.0,2.0,1.0
252,49.0,6.0,1.0
253,48.0,2.0,0.0
254,24.0,1.0,0.0
255,580.0,51.0,1.0
