,Red_his,Green_his,Blue_his
80,914.0,878.0,2222.0
81,1168.0,901.0,2349.0
82,981.0,934.0,2070.0
83,742.0,1006.0,2126.0
84,859.0,1113.0,1601.0
85,1182.0,1162.0,1751.0
86,1360.0,1174.0,1853.0
87,875.0,1127.0,1851.0
88,987.0,1156.0,1941.0
89,1146.0,1084.0,1311.0
90,1505.0,1118.0,2137.0
91,1113.0,1123.0,2029.0
92,1116.0,1049.0,1831.0
93,1371.0,1148.0,1522.0
94,1222.0,1111.0,1530.0
95,2468.0,1573.0,2258.0
96,1626.0,1641.0,2028.0
97,1958.0,1508.0,1659.0
98,1540.0,1305.0,1450.0
99,5450.0,5328.0,5353.0
100,2496.0,1447.0,1944.0
101,2039.0,1413.0,2043.0
102,1785.0,1440.0,1828.0
103,1666.0,1462.0,1850.0
104,2748.0,1674.0,2139.0
105,3050.0,1577.0,2234.0
106,2245.0,1640.0,1905.0
107,1911.0,1795.0,1949.0
108,2627.0,1665.0,2301.0
109,3268.0,1928.0,2276.0
110,2312.0,2005.0,2805.0
111,2300.0,1870.0,2399.0
112,2733.0,1982.0,2336.0
113,2349.0,2051.0,2409.0
114,4041.0,2259.0,3158.0
115,3773.0,2381.0,2868.0
116,3489.0,2544.0,2573.0
117,3244.0,2720.0,2672.0
118,4231.0,2669.0,3333.0
119,5917.0,2629.0,3533.0
120,3953.0,2861.0,4146.0
121,4117.0,2859.0,3766.0
122,4005.0,3354.0,4290.0
123,3969.0,3459.0,4587.0
124,5938.0,3727.0,5502.0
125,4300.0,3601.0,4718.0
126,4581.0,3843.0,4797.0
127,4013.0,4232.0,4588.0
128,4414.0,4735.0,5722.0
129,6530.0,3751.0,6909.0
130,4709.0,4794.0,7057.0
131,4204.0,4429.0,6272.0
132,4655.0,4764.0,6539.0
133,6194.0,5187.0,6983.0
134,6081.0,5526.0,8304.0
135,4175.0,4672.0,7416.0
136,5206.0,4200.0,7273.0
137,5614.0,4822.0,7011.0
138,7553.0,5325.0,7364.0
139,4898.0,4598.0,8032.0
140,5966.0,4707.0,9200.0
141,5651.0,5317.0,6586.0
142,5740.0,5980.0,6794.0
143,8659.0,5036.0,6457.0
144,6007.0,5106.0,7799.0
145,5014.0,5885.0,5006.0
146,5954.0,6635.0,5420.0
147,4739.0,4910.0,5106.0
148,6924.0,6811.0,4278.0
149,4612.0,6023.0,5887.0
150,5288.0,6872.0,5857.0
151,2978.0,6428.0,4344.0
152,4605.0,6262.0,4207.0
153,5651.0,5825.0,5222.0
154,4077.0,5790.0,4967.0
155,2499.0,4806.0,2890.0
156,3356.0,4630.0,2828.0
157,2802.0,4459.0,2729.0
158,3027.0,4421.0,1541.0
159,1764.0,3913.0,1978.0
160,1431.0,4364.0,1327.0
161,1361.0,5016.0,1348.0
162,1424.0,3520.0,1032.0
163,1313.0,4201.0,1090.0
164,945.0,4003.0,950.0
165,1101.0,3228.0,1108.0
166,856.0,3189.0,1485.0
167,1151.0,3070.0,1025.0
168,1065.0,2683.0,1215.0
169,1009.0,2155.0,1287.0
170,675.0,1672.0,1426.0
171,1054.0,1666.0,1576.0
172,1199.0,1654.0,1639.0
173,1025.0,1320.0,1500.0
174,693.0,1058.0,1341.0
175,1030.0,1103.0,1574.0
176,836.0,1172.0,1719.0
177,1178.0,1040.0,1524.0
178,1011.0,869.0,1380.0
179,1144.0,943.0,1453.0
180,963.0,883.0,1535.0
181,1114.0,907.0,1178.0
182,1635.0,1045.0,1253.0
183,1403.0,1083.0,1034.0
184,1268.0,1102.0,861.0
185,1326.0,1270.0,1049.0
186,1810.0,1144.0,872.0
187,1528.0,1264.0,686.0
188,1495.0,1157.0,733.0
189,1231.0,1423.0,539.0
190,1399.0,1311.0,566.0
191,2064.0,1230.0,478.0
192,1365.0,1313.0,448.0
193,1307.0,1407.0,344.0
194,1249.0,1306.0,311.0
195,1279.0,1301.0,309.0
196,1667.0,1262.0,334.0
197,998.0,1275.0,313.0
198,1242.0,1114.0,230.0
199,937.0,993.0,218.0
200,869.0,1149.0,226.0
201,1158.0,977.0,212.0
202,921.0,1006.0,175.0
203,821.0,854.0,162.0
204,775.0,938.0,142.0
205,783.0,694.0,127.0
206,1010.0,735.0,125.0
207,597.0,620.0,118.0
208,717.0,651.0,89.0
209,579.0,714.0,93.0
210,550.0,529.0,109.0
211,617.0,453.0,76.0
212,598.0,507.0,59.0
213,495.0,432.0,56.0
214,422.0,447.0,45.0
215,554.0,440.0,45.0
216,460.0,421.0,59.0
217,341.0,430.0,58.0
218,314.0,332.0,46.0
219,357.0,348.0,43.0
220,402.0,335.0,34.0
221,243.0,306.0,46.0
222,207.0,296.0,28.0
223,203.0,244.0,31.0
224,152.0,256.0,24.0
225,252.0,225.0,31.0
226,144.0,184.0,20.0
227,150.0,178.0,21.0
228,113.0,188.0,12.0
229,128.0,150.0,12.0
230,141.0,143.0,18.0
231,92.0,110.0,13.0
232,75.0,120.0,7.0
233,74.0,107.0,12.0
234,69.0,111.0,6.0
235,96.0,85.0,10.0
236,54.0,78.0,15.0
237,56.0,72.0,12.0
238,40.0,75.0,6.0
239,50.0,63.0,10.0
240,55.0,60.0,7.0
241,50.0,46.0,6.0
242,28.0,44.0,10.0
243,29.0,47.0,12.0
244,65.0,51.0,3.0
245,37.0,32.0,4.0
246,34.0,38.0,5.0
247,28.0,34.0,7.0
248,26.0,36.0,4.0
249,38.0,42.0,7.0
250,29.0,24.0,5.0
251,24.0,26.0,5.0
252,19.0,23.0,5.0
253,20.0,30.0,0.0
254,30.0,14.0,3.0
255,284.0,330.0,35.0
