,Red_his,Green_his,Blue_his
74,1546.0,772.0,852.0
75,1645.0,802.0,802.0
76,1791.0,834.0,879.0
77,1726.0,717.0,720.0
78,1852.0,784.0,767.0
79,1872.0,827.0,779.0
80,1921.0,766.0,714.0
81,1952.0,745.0,669.0
82,1988.0,725.0,609.0
83,2130.0,722.0,693.0
84,2163.0,717.0,641.0
85,2150.0,642.0,570.0
86,2208.0,669.0,574.0
87,2231.0,699.0,506.0
88,2382.0,688.0,621.0
89,2476.0,664.0,584.0
90,2470.0,648.0,460.0
91,2376.0,632.0,478.0
92,2569.0,676.0,589.0
93,2518.0,633.0,449.0
94,2585.0,579.0,423.0
95,2530.0,664.0,392.0
96,2817.0,687.0,504.0
97,2617.0,570.0,459.0
98,2551.0,591.0,400.0
99,2673.0,593.0,432.0
100,2669.0,585.0,393.0
101,2468.0,520.0,351.0
102,2603.0,557.0,384.0
103,2483.0,555.0,386.0
104,2539.0,532.0,341.0
105,2471.0,512.0,389.0
106,2331.0,554.0,341.0
107,2378.0,499.0,307.0
108,2407.0,564.0,344.0
109,2217.0,479.0,312.0
110,2148.0,473.0,336.0
111,2049.0,497.0,304.0
112,2177.0,574.0,339.0
113,2065.0,464.0,337.0
114,1931.0,459.0,246.0
115,1931.0,491.0,332.0
116,1824.0,494.0,302.0
117,1667.0,445.0,253.0
118,1730.0,494.0,298.0
119,1546.0,470.0,250.0
120,1699.0,460.0,318.0
121,1639.0,401.0,281.0
122,1475.0,390.0,252.0
123,1473.0,407.0,259.0
124,1475.0,441.0,279.0
125,1433.0,424.0,255.0
126,1467.0,442.0,263.0
127,1258.0,510.0,287.0
128,1487.0,505.0,265.0
129,1380.0,369.0,292.0
130,1321.0,405.0,249.0
131,1431.0,411.0,278.0
132,1370.0,367.0,244.0
133,1346.0,402.0,236.0
134,1406.0,386.0,249.0
135,1341.0,443.0,261.0
136,1469.0,392.0,236.0
137,1436.0,461.0,275.0
138,1467.0,414.0,257.0
139,1542.0,420.0,252.0
140,1732.0,449.0,289.0
141,1697.0,403.0,286.0
142,1802.0,432.0,288.0
143,1976.0,473.0,273.0
144,2061.0,446.0,268.0
145,2243.0,427.0,262.0
146,2299.0,457.0,244.0
147,2354.0,442.0,259.0
148,2572.0,476.0,259.0
149,2481.0,445.0,252.0
150,2534.0,473.0,263.0
151,2422.0,483.0,263.0
152,2576.0,482.0,287.0
153,2344.0,504.0,271.0
154,2297.0,491.0,260.0
155,2093.0,461.0,276.0
156,2172.0,511.0,313.0
157,1987.0,504.0,272.0
158,1931.0,492.0,328.0
159,1871.0,514.0,359.0
160,1836.0,569.0,295.0
161,1703.0,503.0,327.0
162,1744.0,492.0,322.0
163,1683.0,536.0,353.0
164,1713.0,572.0,303.0
165,1558.0,530.0,326.0
166,1654.0,520.0,340.0
167,1547.0,584.0,345.0
168,1606.0,575.0,407.0
169,1530.0,547.0,425.0
170,1612.0,623.0,482.0
171,1508.0,632.0,457.0
172,1557.0,622.0,571.0
173,1470.0,657.0,505.0
174,1551.0,694.0,574.0
175,1376.0,706.0,628.0
176,1573.0,829.0,848.0
177,1417.0,780.0,796.0
178,1282.0,856.0,787.0
179,1288.0,946.0,1019.0
180,1187.0,1038.0,1042.0
181,1175.0,1030.0,1026.0
182,1083.0,1090.0,1219.0
183,919.0,1194.0,1214.0
184,1112.0,1427.0,1559.0
185,917.0,1400.0,1495.0
186,831.0,1429.0,1465.0
187,832.0,1671.0,1575.0
188,702.0,1801.0,1805.0
189,730.0,1758.0,1674.0
190,720.0,1888.0,1754.0
191,652.0,2120.0,1547.0
192,714.0,2522.0,1910.0
193,689.0,2564.0,1640.0
194,634.0,2600.0,1563.0
195,687.0,2872.0,1681.0
196,690.0,2890.0,1410.0
197,698.0,2949.0,1449.0
198,717.0,2993.0,1485.0
199,706.0,3098.0,1567.0
200,741.0,2907.0,1595.0
201,836.0,2740.0,1785.0
202,846.0,2571.0,2043.0
203,865.0,2296.0,2647.0
204,882.0,2248.0,3765.0
205,836.0,1953.0,4093.0
206,894.0,1797.0,4723.0
207,916.0,1809.0,5249.0
208,1066.0,1649.0,5057.0
209,1034.0,1654.0,5059.0
210,1088.0,1496.0,4976.0
211,1184.0,1559.0,6494.0
212,1249.0,1395.0,6263.0
213,1295.0,1268.0,4878.0
214,1313.0,1206.0,3089.0
215,1212.0,1171.0,1611.0
216,1365.0,1142.0,1386.0
217,1118.0,1066.0,967.0
218,953.0,1090.0,788.0
219,788.0,1114.0,719.0
220,535.0,1223.0,564.0
221,371.0,1141.0,391.0
222,295.0,1354.0,226.0
223,206.0,1379.0,121.0
224,204.0,1670.0,57.0
225,128.0,1549.0,33.0
226,87.0,1605.0,6.0
227,63.0,1706.0,2.0
228,40.0,1905.0,1.0
229,28.0,2059.0,0.0
230,12.0,2699.0,0.0
231,8.0,2936.0,0.0
232,7.0,2620.0,0.0
233,0.0,1754.0,0.0
234,0.0,991.0,0.0
235,0.0,577.0,0.0
236,0.0,470.0,0.0
237,0.0,361.0,0.0
238,0.0,273.0,0.0
239,0.0,214.0,0.0
240,0.0,217.0,0.0
241,0.0,140.0,0.0
242,0.0,104.0,0.0
243,0.0,86.0,0.0
244,0.0,40.0,0.0
245,0.0,36.0,0.0
246,0.0,24.0,0.0
247,0.0,8.0,0.0
248,0.0,2.0,0.0
249,0.0,1.0,0.0
250,0.0,0.0,0.0
251,0.0,0.0,0.0
252,0.0,0.0,0.0
253,0.0,0.0,0.0
254,0.0,0.0,0.0
255,0.0,0.0,0.0
